City,Date,PM2.5,PM10,NO2,SO2,TempMax(deg-f),TempAvg(deg-f),TempMin(deg-f)
Delhi,2016-01-27,255.94,424.11,87.93,17.09,75,60.9,50
Delhi,2016-01-28,283.03,463.03,90.45,23.63,73,60.1,50
Delhi,2016-01-29,311.08,498.38,117.07,29.99,78,64.5,55
Delhi,2016-01-30,285.83,450.72,111.19,27.94,80,66.3,57
Delhi,2016-01-31,242.05,291.16,46.17,12.4,68,62.2,57
Delhi,2016-02-01,121.4,193.5,60.12,16.33,72,58,47
Delhi,2016-02-02,135.31,242.87,63.6,19.08,69,56.9,45
Delhi,2016-02-03,136.87,273.78,61.81,24.23,67,48.7,0
Delhi,2016-02-04,130.76,269.21,67.45,23.7,73,58.5,49
Delhi,2016-02-05,206.72,383.25,86.15,30.2,72,57,46
Delhi,2016-02-06,224.94,348.14,85.86,26.22,71,58.6,46
Delhi,2016-02-07,170.45,249.91,72.61,20.74,70,60,51
Delhi,2016-02-08,119.57,186.86,57,19.21,74,60.5,50
Delhi,2016-02-09,181.76,261.7,65.45,19.53,74,60.9,52
Delhi,2016-02-10,216.55,341.38,81.98,21.61,78,62.3,50
Delhi,2016-02-11,150,270.49,70.99,21.25,79,64.8,55
Delhi,2016-02-12,146.03,296.27,79.43,26.86,78,64.6,52
Delhi,2016-02-13,110.89,228.81,56.05,20.94,71,61.7,54
Delhi,2016-02-14,103.57,177.49,61.73,29.71,75,62.4,51
Delhi,2016-02-15,115.7,219.52,66.8,27.44,73,61.8,53
Delhi,2016-02-16,123.22,216.09,65.75,29.19,75,62.1,50
Delhi,2016-02-17,135.38,236.15,80.76,37.35,76,65.1,52
Delhi,2016-02-18,148.75,217.16,76.11,26.28,73,66.4,60
Delhi,2016-02-19,207.1,307.38,66.45,32.25,84,72.5,62
Delhi,2016-02-20,150.89,225.66,47.72,20.15,82,72.8,65
Delhi,2016-02-21,76.12,137.44,30.51,10.43,78,67.8,61
Delhi,2016-02-22,88.73,137.44,41.47,20.79,81,68.8,59
Delhi,2016-02-23,86.17,194.61,56.77,21.27,84,67.9,57
Delhi,2016-02-24,177.64,309.47,117.04,50.44,86,67.3,53
Delhi,2016-02-25,131.69,232.45,81.93,21.19,86,69,54
Delhi,2016-02-26,129.66,236.27,76.82,21.44,84,70.3,58
Delhi,2016-02-27,144.98,245.96,86.59,24.43,85,69.6,57
Delhi,2016-02-28,163.92,263.73,76.43,21.63,85,70.4,58
Delhi,2016-02-29,170.12,255.34,76.4,17.63,85,72.9,61
Delhi,2016-03-01,213.62,299.88,102.02,25.49,87,72.8,61
Delhi,2016-03-02,175.63,244.58,102.23,25.53,90,73.9,61
Delhi,2016-03-03,165.22,264.31,100.71,33.45,92,75.6,62
Delhi,2016-03-04,115.55,201.71,60.47,16.6,92,77.9,67
Delhi,2016-03-05,53,129.37,48.15,19.05,85,71.9,63
Delhi,2016-03-06,47.43,60.61,55.78,15.1,82,70.8,61
Delhi,2016-03-07,98.61,167.78,54.69,20.44,84,73.6,62
Delhi,2016-03-08,84.42,134.81,43.9,26.24,82,72.8,65
Delhi,2016-03-09,109.16,164.84,49.75,31.56,84,72.5,62
Delhi,2016-03-10,129.9,240.67,60.19,26.69,87,75,62
Delhi,2016-03-11,85.76,204.96,30.44,9.58,90,74.6,68
Delhi,2016-03-12,60.17,233,15.89,8.04,86,73.1,64
Delhi,2016-03-13,58.95,233,10.63,7.25,84,73.3,63
Delhi,2016-03-14,51.82,79.14,38.11,18.53,80,70.5,63
Delhi,2016-03-15,81.32,162.38,34.54,20.36,85,72.5,60
Delhi,2016-03-16,67.63,152.46,36.61,17.04,84,72.9,62
Delhi,2016-03-17,70.86,137.98,65.89,21.48,90,77.4,64
Delhi,2016-03-18,72.47,133.3,64.64,27.7,89,77.1,69
Delhi,2016-03-19,103.73,194.95,77.89,30.74,90,76.8,68
Delhi,2016-03-20,95.52,167.64,57.84,20.52,90,78.5,67
Delhi,2016-03-21,58.4,129.21,36.37,15.98,88,76.9,68
Delhi,2016-03-22,47.43,139.62,31.12,13.54,86,75.3,65
Delhi,2016-03-23,80.01,148.1,50.45,22.15,89,75.4,64
Delhi,2016-03-24,156.01,228.19,88.44,24.44,97,79.1,62
Delhi,2016-03-25,137.99,217.03,85.91,32.84,96,82,66
Delhi,2016-03-26,72.44,122.24,42.51,23.86,81,75.8,69
Delhi,2016-03-27,61.75,54,37.18,18.09,89,77,67
Delhi,2016-03-28,81.46,110.31,53.01,25.75,89,76.5,63
Delhi,2016-03-29,89.75,156.89,48.72,42.34,89,77.8,66
Delhi,2016-03-30,88.68,163.7,46.74,36.91,95,82.1,66
Delhi,2016-03-31,127.86,218.3,61.21,19.64,95,82.3,69
Delhi,2016-04-01,130.7,233,15.89,12.78,98,84.9,72
Delhi,2016-04-02,118.44,233,18.29,16.35,102,87.3,72
Delhi,2016-04-03,148.22,217.84,44.98,27.44,102,89.3,78
Delhi,2016-04-04,132.86,377.61,31.55,20.54,100,88.5,76
Delhi,2016-04-05,97.83,174.11,20.15,18.86,96,88,80
Delhi,2016-04-06,91.82,202.91,52.54,31.06,97,85.8,76
Delhi,2016-04-07,129.61,329.68,58.6,35.57,95,82.9,73
Delhi,2016-04-08,89.78,193.14,53.55,48.86,94,81,68
Delhi,2016-04-09,166.76,272.67,63.03,46.97,98,73.4,0
Delhi,2016-04-10,107.81,154.18,47.95,35.24,98,87.1,78
Delhi,2016-04-11,81.12,246.86,36.5,22.66,94,83.9,71
Delhi,2016-04-12,74.03,201.81,35.44,17.85,94,84.9,73
Delhi,2016-04-13,74.9,247.61,46.29,25.16,100,86.4,75
Delhi,2016-04-14,94.81,220.48,58.81,26.21,101,88.4,76
Delhi,2016-04-15,137.48,285.18,76.2,37.57,103,89.1,74
Delhi,2016-04-16,124.13,233,37.49,14.84,107,92.9,77
Delhi,2016-04-17,102.86,283.02,42.35,13.34,103,92.1,85
Delhi,2016-04-18,102.9,219.17,49.32,22.15,102,91.2,84
Delhi,2016-04-19,129.06,311.93,63.21,35.73,103,91,80
Delhi,2016-04-20,124.8,283.05,48.65,29.16,102,90.9,80
Delhi,2016-04-21,92.74,265.56,42.87,19.87,101,90.5,80
Delhi,2016-04-22,113.75,208.42,44.8,25.63,103,89.5,77
Delhi,2016-04-23,89.52,171.92,50.78,25.65,97,73.9,0
Delhi,2016-04-24,123.59,219.3,69.92,40.96,99,85.7,69
Delhi,2016-04-25,104.5,213.36,70.04,39.91,101,85,70
Delhi,2016-04-26,139.37,306.08,97.93,38.53,104,88.5,71
Delhi,2016-04-27,162.54,379.7,108.53,33.53,104,88,73
Delhi,2016-04-28,161.23,354.17,80.4,35.7,104,88.1,73
Delhi,2016-04-29,181.49,383.05,88.26,38,103,90.7,73
Delhi,2016-04-30,142.64,233,51.53,13.83,103,89.1,73
Delhi,2016-05-01,124.21,233,52.3,10.98,107,89.9,72
Delhi,2016-05-02,119.47,233,41.26,10,110,97.7,77
Delhi,2016-05-03,125.36,284.55,59.73,21.42,102,93.4,82
Delhi,2016-05-04,103.08,297.94,61.77,26.13,101,90.7,83
Delhi,2016-05-05,65.02,173.86,46.27,18.35,94,85.5,76
Delhi,2016-05-06,54.34,136.92,55.07,20.23,95,86.9,78
Delhi,2016-05-07,77.89,193.14,66.68,20.15,100,89.8,78
Delhi,2016-05-08,90.19,208.75,64.2,25.25,103,91.9,80
Delhi,2016-05-09,77.34,168.66,48.67,18.97,99,78.5,0
Delhi,2016-05-10,73.55,174.94,57.52,22.26,101,90.3,77
Delhi,2016-05-11,66.49,112.6,52.3,16.32,100,88.5,76
Delhi,2016-05-12,100.09,207.98,64.25,17.95,104,93.8,81
Delhi,2016-05-13,99.88,250.51,60.29,16.54,106,94.4,83
Delhi,2016-05-14,105.51,292.64,67.71,20.49,107,95,82
Delhi,2016-05-15,128.85,379.8,57.06,18.7,108,96,83
Delhi,2016-05-16,94.89,247.95,58.46,21.19,109,98.4,81
Delhi,2016-05-17,92.95,249.27,62.4,27.34,109,96.1,82
Delhi,2016-05-18,117.64,266.72,80.57,31.96,109,96.5,80
Delhi,2016-05-19,94.22,219.01,67.73,27.98,108,97.1,85
Delhi,2016-05-20,70.86,186.97,52.02,12.82,105,96.9,89
Delhi,2016-05-21,78.02,233.72,48.23,13.08,105,95.5,88
Delhi,2016-05-22,66.3,149.31,53.42,15.3,108,96.9,85
Delhi,2016-05-23,87.31,163.9,45.86,16.69,105,88.4,74
Delhi,2016-05-24,57.35,103.26,43.57,13.46,95,86.8,75
Delhi,2016-05-25,105.02,240.52,50.77,13.98,100,87.9,82
Delhi,2016-05-26,111.22,293.73,48.12,11.79,101,92.8,80
Delhi,2016-05-27,180.71,379.29,50.38,13.73,105,97.4,90
Delhi,2016-05-28,109.82,314,34.37,15.48,105,81.3,0
Delhi,2016-05-29,42.67,169.36,35.71,10.6,96,86,77
Delhi,2016-05-30,56.87,101.24,50.18,11.3,90,79.9,74
Delhi,2016-05-31,101.54,214.14,49.41,9.15,99,90.3,77
Delhi,2016-06-01,76.56,251.87,44.55,13.11,102,94.1,81
Delhi,2016-06-02,81.4,298.5,49.88,13.87,108,97.5,89
Delhi,2016-06-03,138.97,296.64,74.99,21.41,108,96.8,86
Delhi,2016-06-04,137.81,274.63,75.26,15.4,108,98.6,89
Delhi,2016-06-05,77.72,166.28,36.69,11.7,107,97.1,89
Delhi,2016-06-06,84.61,208.17,45.47,14.68,101,93,87
Delhi,2016-06-07,66.72,152.18,45.5,15.9,100,92.4,85
Delhi,2016-06-08,64.08,143.88,57.31,19.95,105,95.4,86
Delhi,2016-06-09,64.95,187.69,49.67,15.09,104,93.3,86
Delhi,2016-06-10,75.75,239.74,51.75,18.14,107,94.1,84
Delhi,2016-06-11,69.25,225.52,38.84,9.83,100,89.4,79
Delhi,2016-06-12,70.71,272.34,40.04,9.78,102,94.5,83
Delhi,2016-06-13,96.72,332.91,34.52,10.14,104,92.6,82
Delhi,2016-06-14,59.02,197.51,38.55,8.29,97,90.1,81
Delhi,2016-06-15,102.42,330.36,37.74,11.23,98,92.4,87
Delhi,2016-06-16,62.37,109.42,30.44,9.89,99,91.3,85
Delhi,2016-06-17,67.76,120.06,41.27,10.43,101,92,80
Delhi,2016-06-18,79.17,142.57,33.98,8.64,103,95.1,88
Delhi,2016-06-19,101.31,101.54,32.55,9.51,103,94.8,87
Delhi,2016-06-20,83.1,84.18,40.24,11.24,101,86.5,79
Delhi,2016-06-21,72.33,54.85,32.04,10.54,99,88.9,82
Delhi,2016-06-22,75.14,99.89,31.89,7.88,99,90.5,82
Delhi,2016-06-23,91.63,98.88,37.7,8.34,99,90.8,83
Delhi,2016-06-24,100.02,331.1,45.29,9.03,103,95.9,86
Delhi,2016-06-25,67.12,175.26,50.91,10.87,103,94.4,88
Delhi,2016-06-26,48,86.63,40.57,8.71,102,93.8,87
Delhi,2016-06-27,76.76,112.46,37.28,7.63,100,92.4,79
Delhi,2016-06-28,80.89,96.05,40.07,9.77,95,87.7,79
Delhi,2016-06-29,60.67,68.43,37.01,10.22,101,94,83
Delhi,2016-06-30,69.65,103.25,34.17,9.43,104,94.9,87
Delhi,2016-07-01,58.21,113.1,29.28,7.97,98,88.5,78
Delhi,2016-07-02,57.24,96.62,33.9,7.81,85,82.6,79
Delhi,2016-07-03,67.6,95.26,36.79,8.77,89,84.4,78
Delhi,2016-07-04,57.1,75.83,37.93,8.88,94,86.4,79
Delhi,2016-07-05,68.71,162.2,47.24,8.51,97,90.3,83
Delhi,2016-07-06,77.71,143.29,34.78,7.6,95,90.7,85
Delhi,2016-07-07,54.5,80.82,27.69,8.73,98,91.6,86
Delhi,2016-07-08,54.96,98.86,42.07,8.38,91,86.6,84
Delhi,2016-07-09,52.95,87.81,30.77,7.73,98,90.4,83
Delhi,2016-07-10,59.13,86.18,35.91,7.94,95,89.4,86
Delhi,2016-07-11,60.92,74.51,33.57,7.74,94,88,85
Delhi,2016-07-12,39.32,57.16,32.55,9.06,92,85.5,83
Delhi,2016-07-13,71.53,79.1,31.96,8.23,94,86.9,83
Delhi,2016-07-14,73.51,56.29,29.7,7.39,95,85.4,80
Delhi,2016-07-15,52.88,88.23,29.17,6.58,90,87,82
Delhi,2016-07-16,50.99,44.48,22.38,7.18,84,81.3,77
Delhi,2016-07-17,75.93,38.59,15.75,7,86,81.5,79
Delhi,2016-07-18,44.08,77.07,32.85,7.31,88,82.5,78
Delhi,2016-07-19,42.14,166.27,31.4,6.78,95,89.1,81
Delhi,2016-07-20,56.86,203.09,34.96,9.36,98,92.4,85
Delhi,2016-07-21,45.64,240.86,37.8,7.27,99,92.4,85
Delhi,2016-07-22,48.36,157.41,37.42,8.63,99,91.6,85
Delhi,2016-07-23,42.09,80.14,23.88,7.23,93,88.4,84
Delhi,2016-07-24,59.4,124.47,56.56,8.91,92,87.8,85
Delhi,2016-07-25,76.29,163.57,58.4,7.93,92,88.5,84
Delhi,2016-07-26,54.5,95.08,40.48,8.2,92,84.6,82
Delhi,2016-07-27,40.55,58.09,40.86,10.82,85,82.5,81
Delhi,2016-07-28,46.44,68.69,42.81,9.95,91,83.9,81
Delhi,2016-07-29,56.16,76.89,44.18,9.87,83,81.3,80
Delhi,2016-07-30,42.7,50,36.78,8.69,85,81.1,79
Delhi,2016-07-31,48.03,70.62,32.5,8.01,87,84.2,81
Delhi,2016-08-01,43.47,53.42,29.86,10.33,91,83.4,80
Delhi,2016-08-02,43.55,55.33,34.87,8.23,94,85.8,81
Delhi,2016-08-03,50.86,67.92,36.14,6.96,96,89.1,81
Delhi,2016-08-04,49.04,87.48,35.93,9.03,98,90.6,85
Delhi,2016-08-05,39.3,78.77,33.68,9.36,98,91.4,85
Delhi,2016-08-06,43.86,76.69,38.29,9.81,90,85,82
Delhi,2016-08-07,42.84,75.19,31.42,10.02,97,90.4,81
Delhi,2016-08-08,44.04,82.26,34.27,8.48,96,78.4,0
Delhi,2016-08-09,41.29,64.76,29.05,8.02,93,86.8,84
Delhi,2016-08-10,39.28,54.92,30.76,9.75,95,86.9,82
Delhi,2016-08-11,30.66,32.79,29.78,8.37,88,82.4,81
Delhi,2016-08-12,42.15,84.46,34.9,8.73,91,82.9,81
Delhi,2016-08-13,56.45,92.71,43.49,7.77,92,84.8,80
Delhi,2016-08-14,40.81,80.14,42.53,12.53,87,84,80
Delhi,2016-08-15,39.51,185.99,32.96,8.87,94,87.1,83
Delhi,2016-08-16,49.04,245.72,28.74,7.97,95,87.8,81
Delhi,2016-08-17,62.19,247.59,36.46,11.16,88,85,82
Delhi,2016-08-18,55.55,132.65,51.48,9.22,90,84.8,81
Delhi,2016-08-19,59.03,153.16,43.97,8.84,93,88.5,81
Delhi,2016-08-20,48.57,90.68,35.84,8.56,96,89,83
Delhi,2016-08-21,28.01,65.58,27.58,9.02,95,87.1,82
Delhi,2016-08-22,28.6,78.83,31.31,7.97,95,87.5,81
Delhi,2016-08-23,38.99,85.48,39.47,8.06,92,87.5,84
Delhi,2016-08-24,43.35,73.22,32.04,10.86,89,85.5,83
Delhi,2016-08-25,45.88,118.92,35.41,8.23,95,86,82
Delhi,2016-08-26,54.13,125.44,35.61,9.57,95,85.3,81
Delhi,2016-08-27,56.56,233,20.84,7.91,96,88,80
Delhi,2016-08-28,57.09,170.2,28.7,7.04,98,89.3,83
Delhi,2016-08-29,54.73,189.12,37.48,8.92,91,82.6,78
Delhi,2016-08-30,48.93,89.57,42.73,9.22,92,73.5,0
Delhi,2016-08-31,37.1,60.16,41.82,8.72,86,81.3,76
Delhi,2016-09-01,28.06,47.47,51.78,9.47,87,82.3,79
Delhi,2016-09-02,44.31,111.18,41.71,9.37,92,85.8,80
Delhi,2016-09-03,46.77,208.01,40.85,10.09,93,86.1,79
Delhi,2016-09-04,57.64,269.42,31.96,9.05,93,86.4,80
Delhi,2016-09-05,45.37,246.81,33.42,9.87,93,86.3,79
Delhi,2016-09-06,50.42,282.23,34.74,10.61,93,86.6,80
Delhi,2016-09-07,50.73,233.83,39.21,14.63,94,86.5,79
Delhi,2016-09-08,71.72,260.6,39.69,12.02,95,87.3,81
Delhi,2016-09-09,87.99,277.61,43.67,10.34,96,87.9,82
Delhi,2016-09-10,45.7,190.45,38.14,10.81,94,87.1,81
Delhi,2016-09-11,45.89,164.1,40.58,10.92,94,86.8,80
Delhi,2016-09-12,49.7,178.47,39.41,9.59,93,86.9,81
Delhi,2016-09-13,57.08,184.5,43.84,10.93,96,87.4,82
Delhi,2016-09-14,47.36,109.64,45.6,11.21,93,84.9,81
Delhi,2016-09-15,79.99,198.81,54.73,11.6,92,74.6,0
Delhi,2016-09-16,67.11,185.86,57.22,12.39,96,86.9,79
Delhi,2016-09-17,81.9,207.91,56.8,12.78,95,87.8,81
Delhi,2016-09-18,86.16,185.57,56.82,10.89,96,88,81
Delhi,2016-09-19,75.02,143.48,67.37,14.63,98,87.8,80
Delhi,2016-09-20,94.23,141.3,86.2,16.12,99,88.9,80
Delhi,2016-09-21,89.62,131.06,70,17.12,99,88.9,82
Delhi,2016-09-22,32.73,67.29,44.35,13.44,90,84,80
Delhi,2016-09-23,55.64,125.31,57.24,13.77,94,85.9,78
Delhi,2016-09-24,56.46,112.36,53.66,14.63,94,86.1,81
Delhi,2016-09-25,56.64,137.48,55.69,15.5,93,85.9,80
Delhi,2016-09-26,89.09,194.71,68.3,15.11,94,87.4,79
Delhi,2016-09-27,52.49,109.5,41.03,13.68,95,87.1,81
Delhi,2016-09-28,105.43,260.01,100.66,11.94,97,87.9,80
Delhi,2016-09-29,101.84,189.62,63,15.28,94,88.1,82
Delhi,2016-09-30,84.33,179.81,65.05,15,95,88.6,82
Delhi,2016-10-01,117.28,232.03,73.71,24.55,96,88.5,81
Delhi,2016-10-02,81.87,199.61,59.82,16.28,94,88.6,83
Delhi,2016-10-03,103.12,210.04,66.31,12.96,96,78.8,0
Delhi,2016-10-04,159.8,272.34,78.18,13.68,94,84.1,77
Delhi,2016-10-05,81.71,150.37,77.96,14.4,87,83.3,78
Delhi,2016-10-06,117.86,229.25,87.85,15.09,92,85.3,80
Delhi,2016-10-07,114.06,274.97,74.99,14.63,94,84.5,78
Delhi,2016-10-08,132.11,317.62,76.99,14.9,94,72.1,0
Delhi,2016-10-09,144.47,317.13,92.64,17.2,95,83.9,75
Delhi,2016-10-10,125.8,290.85,88.86,17.3,92,82.9,77
Delhi,2016-10-11,134.84,327.75,83.87,16.52,93,80.5,72
Delhi,2016-10-12,114.3,309.88,83.3,20.1,94,80.5,71
Delhi,2016-10-13,86.93,295.1,81.11,19.17,95,80.5,70
Delhi,2016-10-14,94.83,303.27,87.15,20.72,94,79.1,68
Delhi,2016-10-15,144.98,368.81,108.83,22.1,88,75.6,66
Delhi,2016-10-16,132.01,316.53,89.01,24.72,93,78.4,66
Delhi,2016-10-17,149.35,346.31,94.29,27.27,93,78.4,68
Delhi,2016-10-18,161.49,352.64,95.27,22.25,92,77.8,68
Delhi,2016-10-19,140.57,339.79,91.52,24.66,95,78.3,64
Delhi,2016-10-20,135.9,361.08,90.28,24.72,93,78.4,68
Delhi,2016-10-21,161.11,477.65,88.27,26.66,94,80,69
Delhi,2016-10-22,140.92,442.68,84.96,20.7,94,79.8,70
Delhi,2016-10-23,182.14,372.09,90.22,19.38,91,77,69
Delhi,2016-10-24,164.51,367.17,88.17,21.68,94,78.3,68
Delhi,2016-10-25,115.76,290.42,82.7,23.46,91,77.6,67
Delhi,2016-10-26,209.27,413.49,111.23,25,91,76.9,67
Delhi,2016-10-27,296.27,535.53,120.07,23.95,90,75.4,64
Delhi,2016-10-28,318.57,503,119.42,27.89,89,73.3,63
Delhi,2016-10-29,350.39,516.59,162.5,54.38,90,73.4,62
Delhi,2016-10-30,355.77,528.41,112.59,40.23,87,72.9,62
Delhi,2016-10-31,434.92,521.21,113.21,71.56,86,72.9,63
Delhi,2016-11-01,394.59,537.51,120.66,33.34,86,71.6,60
Delhi,2016-11-02,537.96,693.21,149.12,26.66,85,72.7,63
Delhi,2016-11-03,482.4,483.99,148.92,29.4,89,72.3,61
Delhi,2016-11-04,342.45,475.1,131.92,25.93,88,71.8,60
Delhi,2016-11-05,588.39,763.58,113.31,22.21,83,69.5,61
Delhi,2016-11-06,685.36,708.8,128.15,22.61,86,69,59
Delhi,2016-11-07,488.57,527.64,123.36,23.88,84,70.5,60
Delhi,2016-11-08,338.38,471.47,92.18,21.36,85,69.5,60
Delhi,2016-11-09,307.08,415.79,103.26,21.52,85,67.5,58
Delhi,2016-11-10,291.71,464.27,133.98,29.45,85,67.6,55
Delhi,2016-11-11,295.88,491.38,147.03,35.04,86,67.8,56
Delhi,2016-11-12,277.67,437.21,127.18,34.7,86,68.8,56
Delhi,2016-11-13,228.16,388.97,113.74,51.78,86,70.4,59
Delhi,2016-11-14,194.2,266.97,119.58,22.7,83,70,59
Delhi,2016-11-15,236.09,399.5,116.66,21.98,81,65.8,55
Delhi,2016-11-16,291.98,391.88,109.65,23.97,81,64.9,54
Delhi,2016-11-17,351.47,412.95,96.23,21.65,82,66.5,55
Delhi,2016-11-18,237.21,409.98,102.95,23.11,81,65,55
Delhi,2016-11-19,285.71,412.35,114.11,30.47,83,64.9,53
Delhi,2016-11-20,323.74,350.18,117.17,27.23,84,65.8,53
Delhi,2016-11-21,340.61,439.26,128.85,26.25,87,67,54
Delhi,2016-11-22,281.76,399.82,111.52,25.26,87,68.5,54
Delhi,2016-11-23,174.56,443.12,98.73,30.13,83,67,56
Delhi,2016-11-24,216.1,478.72,109.5,22.29,83,66.9,54
Delhi,2016-11-25,136.21,399.13,68.9,20.99,85,71.5,60
Delhi,2016-11-26,113.3,325.47,70.01,23.22,87,72.1,62
Delhi,2016-11-27,128.7,336.16,71.29,22.68,85,71,61
Delhi,2016-11-28,127.5,312.58,82.99,29.33,83,66.6,55
Delhi,2016-11-29,236.58,489.62,133.28,27.59,83,64.3,52
Delhi,2016-11-30,246.25,437.91,95.64,20.23,78,65.4,54
Delhi,2016-12-01,263.61,473.72,83.15,19.08,77,64.9,56
Delhi,2016-12-02,263.25,422.11,101.67,20.38,76,63.5,56
Delhi,2016-12-03,196.6,432.38,97.75,23.49,79,63,53
Delhi,2016-12-04,223.3,426.63,109.4,22.96,78,61.5,50
Delhi,2016-12-05,204.6,417.29,78.79,23.92,78,62.1,51
Delhi,2016-12-06,293.91,497.31,96.68,23.11,79,62.3,51
Delhi,2016-12-07,283.61,414.27,81.86,23.69,74,61.6,54
Delhi,2016-12-08,238.21,374.88,72.44,22.2,74,59,49
Delhi,2016-12-09,295.62,502.98,71.44,23.47,80,63.1,49
Delhi,2016-12-10,189.09,249.35,58.86,20.83,70,61,55
Delhi,2016-12-11,199.12,294.81,50.79,22.65,78,64.1,56
Delhi,2016-12-12,210.28,365.65,76.9,23.52,80,63.8,54
Delhi,2016-12-13,209.91,438.88,76.81,21.71,80,63.8,53
Delhi,2016-12-14,154.55,336.29,66.38,18.5,76,61.1,53
Delhi,2016-12-15,167.64,345.07,61.53,20.65,75,59.8,50
Delhi,2016-12-16,200.78,443.63,85.26,23.5,75,57.6,47
Delhi,2016-12-17,229.35,450.31,88.54,21.22,67,48.1,0
Delhi,2016-12-18,232.33,433.94,86.92,21.99,72,56.9,47
Delhi,2016-12-19,236.24,445.54,88.02,21.32,73,60,46
Delhi,2016-12-20,161.92,324.2,68.35,22.9,71,61.7,55
Delhi,2016-12-21,131.95,291.75,66.67,22.63,71,58.9,51
Delhi,2016-12-22,187.3,399.43,82.03,24.9,76,58.6,47
Delhi,2016-12-23,364.15,616.99,122.88,22.09,76,58.5,47
Delhi,2016-12-24,411.8,605.65,114.03,19.54,75,60.5,47
Delhi,2016-12-25,232.41,346.57,59.88,19.37,60,56.9,54
Delhi,2016-12-26,154.26,307.64,65.49,22.82,73,60,52
Delhi,2016-12-27,213.2,395.37,93.45,24.51,73,58,48
Delhi,2016-12-28,273.82,515.41,129.41,26.1,76,58.6,47
Delhi,2016-12-29,339.96,535.68,108.76,21.6,70,57.4,47
Delhi,2016-12-30,231.1,368.9,62.46,23.47,65,56,51
Delhi,2016-12-31,211.16,353.61,56.66,23.82,65,57.5,49
Delhi,2017-01-01,191.5,402.31,66.19,25.13,72,59.1,49
Delhi,2017-01-02,247.79,440.18,95.55,22.29,75,60.9,51
Delhi,2017-01-03,255.33,390.67,90.79,25.33,74,59.8,51
Delhi,2017-01-04,248.01,341.15,91.07,23.11,77,62.7,50
Delhi,2017-01-05,215.42,352.83,87.15,25.15,77,61.6,51
Delhi,2017-01-06,194.12,278.62,65.86,20.52,76,64.8,58
Delhi,2017-01-07,154.52,170.19,38.85,22.19,60,58.1,56
Delhi,2017-01-08,136.98,218.67,52.31,32.22,67,57.9,50
Delhi,2017-01-09,141.88,266.86,64.33,24.76,66,55.3,48
Delhi,2017-01-10,108.26,239.51,59.2,19.1,63,50.6,41
Delhi,2017-01-11,146.04,314.69,67.72,21.36,63,49.3,41
Delhi,2017-01-12,216.73,423.24,79.35,20.33,64,50,40
Delhi,2017-01-13,232.37,426.02,85.07,24.71,66,51.1,41
Delhi,2017-01-14,309.28,318.52,84.75,11.7,66,54.1,41
Delhi,2017-01-15,222.66,281.83,63.97,17.67,74,60,50
Delhi,2017-01-16,188.08,284.88,60.94,20.6,66,54.9,47
Delhi,2017-01-17,177.67,206.63,51.44,18.44,59,50.1,43
Delhi,2017-01-18,218.63,268.67,66.94,20.52,66,53,41
Delhi,2017-01-19,227.68,225.03,55.95,20.86,70,55.4,45
Delhi,2017-01-20,217.55,207.03,63.7,22.23,68,55.4,45
Delhi,2017-01-21,349.98,226.74,63.36,17.93,67,56.3,46
Delhi,2017-01-22,286.6,360.04,63.71,18.75,74,61.3,50
Delhi,2017-01-23,189.45,277.25,67.27,20.61,75,61,53
Delhi,2017-01-24,230.94,386.49,92.12,24.56,77,63.8,52
Delhi,2017-01-25,241.78,370.37,88.02,23.95,77,66.6,56
Delhi,2017-01-26,135.87,166.57,50.39,22.04,64,60.8,58
Delhi,2017-01-27,74.92,80.21,42.24,18.11,67,59.9,56
Delhi,2017-01-28,109.13,144.49,45.82,18.1,66,57.4,53
Delhi,2017-01-29,132.35,171.91,46.68,18.12,68,58.3,53
Delhi,2017-01-30,166.71,276.2,65.43,20.29,72,59.3,51
Delhi,2017-01-31,214.23,316.16,82.78,22.81,74,62.3,51
Delhi,2017-02-01,136.02,251.31,64.08,19.51,71,59.3,51
Delhi,2017-02-02,198.24,410.79,93.86,18.84,70,57.9,50
Delhi,2017-02-03,194.99,427.02,88.38,19.98,76,62.4,51
Delhi,2017-02-04,186.65,324.14,62.01,17.04,73,64.6,55
Delhi,2017-02-05,146.49,286.46,49.57,18.3,72,64.8,59
Delhi,2017-02-06,176.04,414.89,60.62,17.23,74,61.3,52
Delhi,2017-02-07,77.85,218.27,55.29,16.07,71,59.5,50
Delhi,2017-02-08,129.1,325.78,69.98,17.2,75,60.4,50
Delhi,2017-02-09,133.12,303.04,67.24,20.84,72,59.8,51
Delhi,2017-02-10,120.43,272.12,62.77,20.09,72,59.1,51
Delhi,2017-02-11,129.09,275.18,58.31,17.55,74,60.3,48
Delhi,2017-02-12,166.55,250.37,56.97,19.9,76,61.3,49
Delhi,2017-02-13,130.62,268.92,73.3,21.25,76,61.1,50
Delhi,2017-02-14,168.96,358.24,81.51,21.87,76,62.8,54
Delhi,2017-02-15,183.98,386.01,82.14,21.26,77,63.9,52
Delhi,2017-02-16,163.86,335.5,78.82,21.02,80,68.8,58
Delhi,2017-02-17,112.02,330.9,72.55,19.33,80,69.6,62
Delhi,2017-02-18,107.13,352.54,71.98,19.29,86,70.1,60
Delhi,2017-02-19,109.38,364.83,68.84,18.33,87,73.3,63
Delhi,2017-02-20,126.74,406.49,67.45,23.96,89,74.4,63
